owner	BAKEHOUSE	BEER & WINE	BREAD	BULK	CHEESE	DELI	FISH&SEAFOOD	FLOWERS	FROZEN	GEN MERCH	HERBS&SPICES	JUICE BAR	MEAT	PACKAGED GROCERY	PERSONAL CARE	PRODUCE	REF GROCERY	SUPPLEMENTS	total_spend
13468	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.08	0.6	0.06	0.14	0.0	240.18
13470	0.0	0.0	0.01	0.05	0.01	0.09	0.1	0.0	0.12	0.0	0.0	0.01	0.01	0.24	0.0	0.22	0.12	0.02	1540.84
13471	0.0	0.0	0.0	0.0	0.19	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.09	0.07	0.0	38.04
13472	0.0	0.0	0.0	0.01	0.06	0.01	0.0	0.01	0.03	0.0	0.0	0.0	0.28	0.3	0.02	0.18	0.07	0.02	1431.07
13473	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.15	0.0	0.0	0.02	0.0	0.24	0.0	0.16	0.2	0.0	140.31
13474	0.0	0.0	0.03	0.12	0.02	0.0	0.01	0.0	0.03	0.02	0.0	0.0	0.04	0.24	0.02	0.22	0.16	0.08	6856.47
13475	0.0	0.0	0.0	0.05	0.08	0.0	0.01	0.01	0.04	0.0	0.0	0.0	0.14	0.23	0.05	0.18	0.17	0.02	1243.88
13476	0.0	0.0	0.0	0.15	0.03	0.11	0.0	0.08	0.0	0.03	0.0	0.0	0.0	0.21	0.06	0.28	0.05	0.0	172.86
13477	0.0	0.0	0.0	0.01	0.0	0.06	0.01	0.01	0.04	0.01	0.03	0.2	0.09	0.19	0.05	0.05	0.1	0.15	1876.78
13478	0.0	0.0	0.0	0.12	0.0	0.02	0.0	0.01	0.04	0.03	0.0	0.04	0.14	0.1	0.01	0.18	0.09	0.22	1092.69
13479	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.58	0.0	0.0	0.0	0.0	0.28	0.01	0.08	0.0	36.82
13480	0.0	0.0	0.01	0.11	0.02	0.06	0.0	0.0	0.05	0.0	0.0	0.0	0.2	0.2	0.02	0.21	0.11	0.0	881.13
13481	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.15	0.19	0.02	0.09	0.09	0.09	371.23
13483	0.0	0.0	0.0	0.26	0.01	0.19	0.0	0.0	0.04	0.01	0.04	0.01	0.05	0.11	0.0	0.2	0.06	0.0	975.55
13484	0.0	0.0	0.0	0.22	0.0	0.15	0.0	0.0	0.02	0.0	0.01	0.03	0.0	0.08	0.07	0.08	0.07	0.28	101.51
13485	0.02	0.0	0.0	0.09	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.05	0.11	0.1	130.13
13486	0.0	0.0	0.01	0.04	0.06	0.1	0.01	0.0	0.03	0.0	0.0	0.0	0.02	0.32	0.03	0.23	0.1	0.04	7335.21
13487	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.18	0.28	0.0	0.05	0.0	0.0	46.1
13488	0.0	0.0	0.0	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.11	0.0	0.0	36.8
13489	0.01	0.0	0.0	0.03	0.01	0.16	0.0	0.0	0.04	0.12	0.0	0.02	0.0	0.18	0.04	0.32	0.05	0.02	3940.51
13490	0.01	0.0	0.01	0.15	0.05	0.03	0.04	0.0	0.05	0.01	0.0	0.01	0.05	0.23	0.02	0.25	0.07	0.02	3577.21
13491	0.0	0.0	0.0	0.0	0.01	0.48	0.02	0.0	0.01	0.01	0.0	0.17	0.0	0.15	0.01	0.06	0.07	0.0	1514.51
13492	0.01	0.0	0.01	0.12	0.02	0.1	0.0	0.0	0.03	0.02	0.01	0.01	0.0	0.13	0.04	0.29	0.15	0.05	4158.21
13493	0.0	0.0	0.0	0.12	0.0	0.06	0.0	0.0	0.0	0.02	0.05	0.0	0.0	0.39	0.0	0.05	0.0	0.31	126.72
13494	0.0	0.0	0.12	0.0	0.0	0.35	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.13	0.02	0.29	0.0	0.0	90.64
13496	0.0	0.0	0.03	0.01	0.04	0.37	0.0	0.06	0.02	0.11	0.0	0.0	0.04	0.12	0.0	0.09	0.04	0.09	385.55
13497	0.0	0.0	0.0	0.01	0.05	0.07	0.04	0.0	0.02	0.0	0.0	0.0	0.35	0.17	0.01	0.21	0.06	0.0	1627.59
13498	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.15	0.45	0.11	0.06	0.0	427.63
13499	0.0	0.0	0.0	0.06	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.29	0.0	0.1	0.05	0.0	154.95
13500	0.0	0.0	0.0	0.02	0.0	0.02	0.01	0.0	0.08	0.04	0.0	0.01	0.02	0.28	0.08	0.13	0.07	0.23	2124.89
13501	0.0	0.0	0.0	0.03	0.01	0.06	0.0	0.0	0.06	0.0	0.11	0.02	0.25	0.2	0.0	0.2	0.07	0.0	328.32
13502	0.0	0.0	0.01	0.01	0.08	0.3	0.0	0.01	0.02	0.03	0.0	0.04	0.0	0.22	0.03	0.18	0.07	0.0	3821.99
13503	0.0	0.0	0.0	0.17	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	0.44	0.02	0.0	200.72
13504	0.0	0.0	0.03	0.06	0.02	0.1	0.0	0.0	0.04	0.03	0.01	0.02	0.0	0.19	0.05	0.23	0.2	0.03	1494.99
13505	0.0	0.0	0.0	0.0	0.01	0.01	0.04	0.0	0.02	0.0	0.0	0.0	0.3	0.17	0.0	0.37	0.08	0.0	704.31
13506	0.0	0.0	0.01	0.01	0.01	0.0	0.0	0.01	0.02	0.2	0.0	0.0	0.06	0.22	0.17	0.18	0.07	0.04	757.1
13507	0.02	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.02	0.07	0.0	0.0	0.19	0.0	0.18	0.24	0.0	161.35
13508	0.0	0.0	0.0	0.26	0.0	0.08	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.18	0.0	0.41	0.0	0.0	76.64
13509	0.0	0.0	0.02	0.17	0.06	0.07	0.01	0.0	0.05	0.02	0.0	0.0	0.08	0.17	0.01	0.25	0.07	0.02	2289.85
13510	0.0	0.0	0.03	0.03	0.06	0.11	0.0	0.0	0.13	0.01	0.05	0.04	0.01	0.19	0.0	0.15	0.19	0.0	556.91
13511	0.0	0.0	0.0	0.03	0.0	0.02	0.0	0.0	0.06	0.01	0.02	0.0	0.21	0.15	0.04	0.24	0.11	0.1	8318.45
13512	0.0	0.0	0.02	0.09	0.07	0.09	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.36	0.0	0.03	0.12	0.0	387.2
13513	0.0	0.0	0.0	0.01	0.05	0.04	0.0	0.0	0.03	0.04	0.02	0.03	0.05	0.36	0.06	0.12	0.12	0.07	1145.8
13514	0.04	0.0	0.01	0.0	0.04	0.59	0.0	0.0	0.04	0.01	0.0	0.0	0.0	0.16	0.03	0.01	0.07	0.0	330.2
13515	0.0	0.0	0.0	0.0	0.29	0.07	0.0	0.2	0.05	0.0	0.0	0.0	0.08	0.16	0.0	0.13	0.03	0.0	132.83
13516	0.0	0.0	0.0	0.34	0.0	0.0	0.02	0.01	0.0	0.01	0.06	0.0	0.09	0.14	0.0	0.05	0.03	0.24	855.6
13517	0.0	0.0	0.0	0.0	0.0	0.66	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.09	0.0	0.0	0.0	0.0	7.81
13518	0.0	0.0	0.0	0.13	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.18	0.05	0.42	0.09	0.0	170.93
13519	0.0	0.0	0.11	0.21	0.03	0.03	0.0	0.0	0.0	0.14	0.02	0.01	0.0	0.27	0.0	0.04	0.07	0.05	693.45
13520	0.0	0.0	0.0	0.02	0.03	0.21	0.0	0.0	0.05	0.03	0.0	0.12	0.06	0.15	0.09	0.1	0.12	0.03	1400.66
13521	0.0	0.0	0.0	0.04	0.04	0.26	0.0	0.0	0.02	0.0	0.0	0.11	0.22	0.06	0.1	0.11	0.03	0.0	227.39
13522	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.53	0.37	0.0	0.0	224.76
13523	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.22	0.42	0.0	0.0	49.86
13525	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.85	0.0	0.01	0.03	0.0	0.02	0.04	0.0	634.01
13526	0.0	0.0	0.0	0.02	0.0	0.08	0.04	0.0	0.06	0.02	0.0	0.0	0.15	0.27	0.09	0.06	0.12	0.08	686.41
13527	0.01	0.0	0.03	0.18	0.05	0.05	0.05	0.0	0.01	0.01	0.0	0.0	0.15	0.06	0.06	0.18	0.16	0.01	5934.78
13528	0.01	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.18	0.02	0.02	0.05	0.31	326.24
13529	0.0	0.0	0.0	0.0	0.03	0.52	0.0	0.0	0.05	0.0	0.0	0.0	0.13	0.02	0.0	0.13	0.12	0.0	102.57
13530	0.01	0.0	0.0	0.01	0.01	0.02	0.04	0.02	0.1	0.0	0.0	0.0	0.0	0.18	0.34	0.2	0.05	0.03	442.06
13531	0.09	0.0	0.0	0.0	0.0	0.21	0.13	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	87.03
13532	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.26	0.0	0.0	0.54	68.14
13533	0.0	0.0	0.06	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.17	0.05	0.23	0.0	55.07
13534	0.02	0.0	0.01	0.16	0.02	0.03	0.01	0.0	0.07	0.0	0.0	0.0	0.05	0.22	0.0	0.29	0.12	0.0	405.67
13535	0.0	0.0	0.0	0.03	0.04	0.21	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.33	0.02	0.23	0.09	0.01	1609.51
13536	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.05	0.0	0.0	0.28	0.0	0.25	0.0	0.04	0.04	0.01	2056.98
13537	0.0	0.0	0.0	0.02	0.0	0.11	0.0	0.01	0.0	0.0	0.0	0.09	0.01	0.44	0.07	0.14	0.1	0.0	379.52
13538	0.0	0.0	0.0	0.35	0.04	0.01	0.0	0.0	0.04	0.0	0.04	0.0	0.0	0.09	0.0	0.33	0.1	0.02	484.88
13539	0.0	0.0	0.0	0.17	0.0	0.02	0.0	0.0	0.05	0.01	0.03	0.0	0.0	0.31	0.07	0.12	0.23	0.0	211.0
13540	0.0	0.0	0.0	0.05	0.0	0.13	0.0	0.0	0.05	0.03	0.0	0.01	0.01	0.34	0.0	0.25	0.14	0.0	652.84
13541	0.0	0.0	0.02	0.2	0.04	0.0	0.03	0.0	0.0	0.0	0.03	0.0	0.2	0.08	0.01	0.26	0.12	0.0	10325.76
13542	0.01	0.0	0.0	0.2	0.06	0.08	0.0	0.0	0.01	0.01	0.01	0.0	0.02	0.15	0.02	0.09	0.05	0.26	1049.23
13543	0.01	0.0	0.0	0.18	0.0	0.05	0.0	0.0	0.04	0.03	0.08	0.02	0.03	0.18	0.06	0.16	0.17	0.0	480.24
13544	0.0	0.0	0.0	0.06	0.0	0.04	0.0	0.0	0.11	0.09	0.01	0.0	0.0	0.29	0.01	0.13	0.17	0.1	1775.49
13545	0.0	0.0	0.0	0.03	0.0	0.11	0.0	0.02	0.01	0.08	0.04	0.13	0.04	0.2	0.07	0.21	0.06	0.0	1168.51
13546	0.0	0.0	0.02	0.0	0.11	0.06	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.43	0.05	0.09	0.18	0.02	1672.03
13547	0.0	0.0	0.0	0.06	0.01	0.13	0.0	0.0	0.05	0.03	0.02	0.02	0.01	0.34	0.04	0.14	0.12	0.03	1569.52
13548	0.0	0.0	0.0	0.03	0.03	0.04	0.0	0.0	0.12	0.0	0.0	0.0	0.11	0.4	0.04	0.09	0.13	0.01	2383.26
13549	0.0	0.0	0.01	0.51	0.0	0.02	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.07	0.08	0.09	0.2	0.0	861.86
13550	0.0	0.0	0.03	0.05	0.05	0.02	0.0	0.01	0.04	0.01	0.01	0.01	0.2	0.25	0.02	0.2	0.1	0.0	5988.51
13551	0.0	0.0	0.0	0.33	0.0	0.34	0.0	0.0	0.0	0.0	0.09	0.05	0.0	0.01	0.0	0.05	0.0	0.13	149.28
13552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.1	0.0	0.0	0.88	391.9
13553	0.0	0.0	0.02	0.24	0.04	0.0	0.0	0.0	0.07	0.02	0.0	0.0	0.0	0.28	0.04	0.11	0.18	0.0	98.78
13554	0.03	0.0	0.0	0.12	0.02	0.05	0.02	0.01	0.05	0.01	0.0	0.01	0.17	0.18	0.09	0.12	0.08	0.04	974.53
13555	0.03	0.0	0.0	0.14	0.03	0.03	0.0	0.0	0.0	0.0	0.04	0.03	0.11	0.24	0.08	0.15	0.12	0.0	230.69
13556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.85	0.0	0.0	29.54
13557	0.0	0.0	0.0	0.2	0.0	0.03	0.0	0.0	0.02	0.0	0.02	0.0	0.0	0.17	0.04	0.24	0.27	0.0	151.01
13558	0.0	0.01	0.04	0.03	0.03	0.24	0.01	0.0	0.01	0.0	0.01	0.17	0.02	0.13	0.06	0.12	0.1	0.02	536.66
13559	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.06	0.0	0.0	567.31
13560	0.0	0.0	0.0	0.08	0.0	0.02	0.0	0.0	0.04	0.0	0.01	0.05	0.12	0.22	0.1	0.13	0.06	0.19	193.78
13561	0.0	0.0	0.03	0.0	0.01	0.03	0.0	0.0	0.05	0.04	0.0	0.0	0.0	0.02	0.01	0.07	0.08	0.66	464.8
13562	0.0	0.0	0.0	0.04	0.02	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.11	0.23	0.01	0.02	0.02	0.53	4812.3
13563	0.01	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.34	0.13	0.0	0.41	0.01	0.0	1238.15
13564	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.03	0.04	0.31	0.04	0.1	0.03	0.28	159.33
13565	0.0	0.0	0.0	0.02	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.03	0.04	0.2	0.09	1284.56
13566	0.0	0.0	0.16	0.0	0.08	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.13	0.22	0.0	0.01	0.32	0.0	226.1
13567	0.01	0.0	0.02	0.06	0.08	0.08	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.29	0.09	0.17	0.15	0.01	1493.71
13568	0.01	0.0	0.0	0.07	0.03	0.02	0.03	0.0	0.02	0.02	0.1	0.0	0.14	0.28	0.1	0.12	0.05	0.01	1255.36
13571	0.02	0.0	0.0	0.05	0.02	0.05	0.0	0.0	0.07	0.02	0.0	0.03	0.15	0.18	0.06	0.22	0.09	0.02	1961.61
13572	0.01	0.0	0.06	0.06	0.05	0.07	0.03	0.0	0.0	0.0	0.0	0.0	0.19	0.1	0.02	0.11	0.3	0.0	437.49
13573	0.0	0.0	0.0	0.04	0.03	0.05	0.09	0.01	0.0	0.01	0.01	0.0	0.24	0.1	0.01	0.32	0.08	0.0	4832.89
13574	0.0	0.0	0.0	0.0	0.0	0.23	0.02	0.0	0.09	0.03	0.04	0.03	0.06	0.33	0.1	0.05	0.01	0.0	269.74
13576	0.0	0.0	0.0	0.06	0.02	0.04	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.22	0.0	0.47	0.1	0.0	153.54
13577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0	0.0	0.0	0.0	0.2	0.0	0.12	0.0	0.0	15.16
13578	0.0	0.0	0.0	0.0	0.02	0.13	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.26	0.0	0.17	0.13	0.0	121.55
13579	0.0	0.0	0.0	0.05	0.04	0.04	0.18	0.0	0.03	0.05	0.01	0.0	0.09	0.18	0.01	0.2	0.1	0.03	1713.2
13580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.26	0.03	0.64	160.7
13581	0.0	0.0	0.01	0.07	0.04	0.05	0.0	0.0	0.0	0.04	0.0	0.0	0.15	0.04	0.07	0.4	0.13	0.0	435.21
13582	0.0	0.0	0.0	0.01	0.05	0.04	0.02	0.0	0.16	0.01	0.0	0.0	0.06	0.21	0.1	0.22	0.15	0.0	797.23
13583	0.0	0.0	0.0	0.17	0.0	0.0	0.06	0.04	0.01	0.0	0.0	0.0	0.17	0.19	0.01	0.13	0.07	0.14	1044.79
13584	0.0	0.0	0.0	0.12	0.03	0.01	0.0	0.0	0.07	0.0	0.01	0.0	0.27	0.18	0.02	0.19	0.06	0.02	12420.6
13585	0.0	0.0	0.0	0.12	0.0	0.17	0.0	0.0	0.07	0.02	0.02	0.0	0.06	0.21	0.1	0.2	0.04	0.0	159.7
13586	0.0	0.0	0.0	0.11	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.05	0.0	0.15	0.04	0.0	116.24
13587	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.16	0.0	0.27	0.06	0.0	61.74
13588	0.0	0.0	0.0	0.1	0.0	0.05	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.51	0.02	0.1	0.01	0.0	389.63
13589	0.07	0.0	0.0	0.0	0.05	0.19	0.17	0.0	0.0	0.0	0.0	0.0	0.05	0.21	0.0	0.09	0.17	0.0	128.85
13590	0.0	0.0	0.0	0.06	0.02	0.05	0.0	0.0	0.09	0.01	0.01	0.0	0.08	0.12	0.09	0.12	0.06	0.28	1629.04
13591	0.0	0.0	0.0	0.09	0.01	0.17	0.0	0.0	0.05	0.01	0.0	0.0	0.0	0.28	0.04	0.24	0.05	0.06	378.23
13592	0.0	0.02	0.01	0.12	0.0	0.02	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.24	0.05	0.39	0.11	0.01	1062.4
13593	0.0	0.0	0.0	0.0	0.01	0.11	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.72	0.0	0.02	0.08	0.0	517.11
13594	0.0	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.0	0.02	0.03	0.0	0.04	0.34	0.12	0.03	0.04	0.33	1336.2
13595	0.0	0.0	0.04	0.01	0.04	0.23	0.0	0.0	0.07	0.0	0.0	0.01	0.03	0.22	0.01	0.22	0.12	0.0	1047.99
13596	0.0	0.0	0.0	0.06	0.01	0.33	0.0	0.01	0.04	0.02	0.03	0.01	0.0	0.22	0.01	0.15	0.1	0.01	897.83
13597	0.0	0.0	0.01	0.04	0.01	0.11	0.0	0.01	0.02	0.0	0.0	0.02	0.22	0.16	0.02	0.14	0.06	0.18	2417.03
13598	0.0	0.0	0.0	0.08	0.0	0.04	0.02	0.0	0.71	0.01	0.0	0.0	0.03	0.03	0.0	0.04	0.02	0.02	923.49
13599	0.0	0.0	0.0	0.15	0.02	0.05	0.0	0.0	0.03	0.01	0.02	0.0	0.0	0.32	0.02	0.27	0.11	0.0	1563.38
13600	0.0	0.0	0.0	0.5	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.26	0.0	25.76
13601	0.0	0.0	0.01	0.02	0.02	0.03	0.08	0.0	0.1	0.0	0.0	0.01	0.2	0.22	0.01	0.19	0.05	0.05	3420.21
13602	0.0	0.0	0.07	0.04	0.01	0.06	0.02	0.0	0.09	0.0	0.01	0.01	0.11	0.26	0.03	0.13	0.12	0.03	4218.21
13603	0.0	0.0	0.0	0.04	0.0	0.0	0.01	0.0	0.04	0.01	0.0	0.0	0.33	0.18	0.03	0.23	0.07	0.07	2800.34
13604	0.0	0.0	0.0	0.02	0.06	0.01	0.0	0.0	0.07	0.0	0.0	0.0	0.31	0.2	0.01	0.17	0.13	0.01	6438.05
13605	0.0	0.0	0.0	0.09	0.02	0.17	0.11	0.0	0.01	0.02	0.0	0.0	0.0	0.25	0.12	0.07	0.06	0.05	3030.69
13606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.08	0.0	0.2	0.23	0.1	0.31	103.92
13607	0.0	0.0	0.03	0.12	0.06	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.11	0.01	0.48	0.12	0.02	11982.68
13608	0.0	0.0	0.01	0.01	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.42	0.0	0.34	0.09	0.0	319.82
13609	0.0	0.0	0.0	0.13	0.04	0.04	0.01	0.0	0.03	0.03	0.02	0.07	0.1	0.22	0.01	0.13	0.16	0.0	4367.41
13610	0.0	0.0	0.0	0.03	0.02	0.09	0.0	0.0	0.04	0.02	0.0	0.05	0.09	0.24	0.1	0.16	0.1	0.05	3113.92
13611	0.0	0.0	0.0	0.06	0.06	0.12	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.32	0.03	0.18	0.12	0.06	1325.69
13612	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.14	0.02	0.06	0.47	401.95
13613	0.0	0.0	0.06	0.14	0.0	0.3	0.0	0.02	0.16	0.0	0.01	0.01	0.01	0.14	0.0	0.09	0.04	0.0	1154.75
13614	0.04	0.0	0.01	0.03	0.01	0.15	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.24	0.0	0.13	0.19	0.06	673.16
13615	0.0	0.0	0.02	0.03	0.0	0.0	0.0	0.0	0.01	0.01	0.08	0.0	0.15	0.42	0.05	0.04	0.18	0.0	5332.89
46384	0.0	0.0	0.0	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	16.35
13617	0.01	0.0	0.01	0.09	0.01	0.08	0.0	0.02	0.01	0.01	0.01	0.0	0.13	0.23	0.0	0.24	0.13	0.01	1650.11
13618	0.0	0.0	0.04	0.0	0.01	0.25	0.0	0.0	0.16	0.0	0.0	0.0	0.23	0.14	0.0	0.17	0.0	0.0	499.83
13619	0.0	0.0	0.0	0.22	0.01	0.03	0.02	0.0	0.0	0.0	0.04	0.0	0.21	0.06	0.0	0.24	0.16	0.0	657.81
13620	0.0	0.0	0.0	0.1	0.0	0.0	0.02	0.0	0.01	0.0	0.03	0.0	0.13	0.34	0.03	0.14	0.17	0.02	3385.57
13621	0.0	0.0	0.02	0.12	0.06	0.01	0.0	0.02	0.07	0.02	0.0	0.0	0.0	0.37	0.0	0.16	0.12	0.03	390.84
13622	0.49	0.0	0.0	0.0	0.0	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	-0.0	0.0	7.18
13623	0.0	0.0	0.0	0.14	0.03	0.02	0.01	0.0	0.11	0.09	0.02	0.0	0.06	0.34	0.04	0.07	0.05	0.02	1999.76
13624	0.0	0.0	0.0	0.03	0.0	0.07	0.0	0.0	0.08	0.01	0.0	0.0	0.0	0.37	0.06	0.07	0.18	0.13	1142.65
13625	0.12	0.0	0.0	0.23	0.0	0.34	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.07	0.02	0.0	0.0	0.0	229.56
13627	0.01	0.0	0.0	0.08	0.07	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.15	0.16	0.01	0.35	0.1	0.03	2341.49
13629	0.01	0.0	0.01	0.12	0.05	0.05	0.02	0.0	0.03	0.0	0.02	0.0	0.11	0.21	0.04	0.24	0.09	0.01	646.77
13630	0.0	0.0	0.02	0.03	0.1	0.05	0.0	0.01	0.03	0.02	0.0	0.01	0.21	0.18	0.06	0.21	0.07	0.01	2851.75
13631	0.0	0.0	0.0	0.04	0.0	0.0	0.06	0.0	0.05	0.0	0.0	0.0	0.03	0.25	0.15	0.08	0.21	0.14	2428.27
13632	0.03	0.0	0.01	0.06	0.05	0.1	0.0	0.0	0.04	0.03	0.01	0.09	0.02	0.1	0.03	0.25	0.1	0.07	1800.14
13633	0.01	0.0	0.03	0.05	0.03	0.07	0.0	0.0	0.03	0.06	0.01	0.02	0.08	0.27	0.01	0.27	0.06	0.0	929.44
13636	0.01	0.0	0.02	0.14	0.03	0.03	0.02	0.0	0.0	0.0	0.01	0.0	0.11	0.22	0.0	0.27	0.11	0.02	2689.78
13637	0.02	0.0	0.0	0.12	0.01	0.04	0.0	0.03	0.06	0.05	0.0	0.0	0.0	0.36	0.03	0.17	0.11	0.01	318.36
13638	0.0	0.0	0.0	0.09	0.08	0.02	0.01	0.0	0.01	0.02	0.02	0.0	0.08	0.18	0.04	0.3	0.15	0.0	1981.35
13639	0.0	0.0	0.0	0.02	0.04	0.01	0.03	0.05	0.03	0.02	0.0	0.0	0.14	0.23	0.06	0.23	0.14	0.0	1190.03
13640	0.01	0.0	0.03	0.04	0.06	0.1	0.0	0.0	0.02	0.0	0.02	0.03	0.09	0.31	0.01	0.15	0.12	0.01	2038.7
13641	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.01	0.07	0.0	0.0	0.0	0.06	0.14	0.03	0.22	0.1	0.15	872.39
13642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85	0.0	0.15	0.0	0.0	0.0	0.0	9.38
13643	0.0	0.0	0.01	0.18	0.05	0.03	0.0	0.0	0.05	0.0	0.0	0.0	0.05	0.3	0.05	0.12	0.11	0.03	2612.0
13644	0.01	0.0	0.0	0.11	0.03	0.09	0.03	0.0	0.0	0.01	0.0	0.01	0.14	0.27	0.04	0.15	0.09	0.01	1192.13
13645	0.0	0.0	0.02	0.14	0.02	0.11	0.0	0.0	0.05	0.03	0.02	0.01	0.07	0.26	0.04	0.17	0.06	0.0	2686.33
13646	0.0	0.0	0.02	0.02	0.02	0.04	0.06	0.0	0.03	0.01	0.0	0.01	0.14	0.15	0.03	0.22	0.11	0.16	5607.13
13648	0.02	0.0	0.03	0.1	0.07	0.22	0.0	0.0	0.0	0.0	0.0	0.02	0.1	0.18	0.01	0.15	0.1	0.0	688.64
13649	0.02	0.0	0.0	0.12	0.04	0.0	0.0	0.1	0.0	0.0	0.01	0.0	0.21	0.13	0.0	0.31	0.07	0.0	207.82
13650	0.0	0.0	0.0	0.05	0.14	0.12	0.0	0.0	0.0	0.02	0.0	0.05	0.13	0.09	0.11	0.19	0.1	0.0	409.98
13652	0.0	0.0	0.05	0.05	0.06	0.01	0.0	0.0	0.04	0.01	0.01	0.0	0.04	0.24	0.01	0.35	0.09	0.03	5276.97
13654	0.01	0.0	0.01	0.03	0.01	0.09	0.0	0.0	0.01	0.0	0.0	0.01	0.19	0.15	0.1	0.21	0.12	0.04	3899.05
13655	0.0	0.0	0.05	0.5	0.0	0.02	0.0	0.0	0.0	0.0	0.01	0.0	0.15	0.16	0.0	0.12	0.0	0.0	166.99
